Image Name,Scan Type(s),Scan Description,Bottom Line,Source URL
image0300.png,CT,F1: The CT image showing the presence of the intra-axial space occupying lesion in the right hemisphere,"Bottom Line:Tuberous sclerosis is a known phakomatosis and the associated finding of a subependymal giant cell astrocytoma is common with this disorder.A case of tuberous sclerosis with a finding not previously reported, i.e. that of a pleomorphic xanthoastrocytoma, is presented here.",https://openi.nlm.nih.gov/imgs/150/39/4078610/PMC4078610_JNRP-5-258-g001.png
image0301.png,CT,"fig7: Edges of a CT scan abdominal image (σ = 0.18 and ω = 0.0005); (a) original, (b) GWT, (c) k-means, (d) skeleton of (c), (d) FCM, (e) skeleton of (d), and (g) Canny.","Bottom Line:The GWT is used to enhance the edge information in an image while suppressing noise.Following this, the k-means and Fuzzy c-means (FCM) clustering algorithms are used to convert a gray level image into a binary image.The results prove that the proposed methods are successful for edge detection, even in noisy cases.",https://openi.nlm.nih.gov/imgs/150/352/3982282/PMC3982282_TSWJ2014-964870.007.png
image0302.png,"CT, MRI, MR","F1: Clinical–radiologic diagnosis of Erdheim-Chester disease(A) Isolated infundibular lesion (arrow) causing diabetes insipidus at presentation. (B) Gadolinium-enhanced MRI scan of the brain; axial sections through pons show multiple enhancing lesions. (C) CT scan of spine shows isolated vertebral sclerotic lesion (biopsy shown was negative for lesional tissue). (D) Sagittal fluid-attenuated inversion recovery MRI of brain shows lesions distributed throughout the pons and cerebellum. (E) Enhancing lesion in cauda equina (white arrow). (F) Bone scan shows characteristic uptake in the long bones (femur, tibia).",No bottom line,https://openi.nlm.nih.gov/imgs/150/109/5096418/PMC5096418_NEURIMMINFL2016010009FF1.png
image0303.png,CT,"pone-0022697-g002: A negative correlation between the uncinate fasciculus integrity and functional connectivity using a seed in the left ventrolateral prefrontal cortex (vlPFC) region.Left, brain image illustrating brain regions which showed the correlation of left uncinate integrity with the left vlPFC-caudate connectivity. Right, the plots of the significant clusters in the caudate that showed significant functional connectivity with the vlPFC seed.","Bottom Line:In addition, we found a significant negative correlation between left ventromedial PFC-caudate rsFC and left UF FA.The right UF FA did not correlate with any of the seed region based connectivity.These results support the notion that resting state functional connectivity reflects structural integrity, since the ventral PFC is structurally connected to temporal regions by the UF.",https://openi.nlm.nih.gov/imgs/150/350/3142185/PMC3142185_pone.0022697.g002.png
image0304.png,"CT, MRI, MR","F1: Neuroimaging features and genotype details of affected individuals(A) CT and MRI scans of cases. (A.a) Case IV.4 (age 20 years): T2 MRI scan with no evidence of calcium deposition within the basal ganglia. (A.b) Case III.2 (age 36 years): CT scan showing calcium deposition in the caudate, lentiform nuclei, and thalamus. (A.c) Case III.5 (age 40 years): CT scan showing isolated subtle calcium deposition in the globus pallidus. (A.d) Case II.4 (age 66 years): T1 MRI showing calcification in the globus pallidus together with periventricular and pontine vascular white matter changes. (B) Pedigree of the family with the PDGFB p.P122L mutation. Black = affected individuals; clear = unaffected. (C) Details of the mutation found in affected individuals. MAF = minor allele frequency.",No bottom line,https://openi.nlm.nih.gov/imgs/150/297/4424129/PMC4424129_NEUROLOGY2014613687FF1.png
image0305.png,"CT, MR","F0002: Spatially aligned coronal MR images from baseline (Bl), 4-year and 12-year follow-up visits demonstrating progressive atrophy affecting frontal, temporal, and parietal lobes.","Bottom Line:We report a case of frontotemporal dementia caused by a novel MAPT mutation (Q351R) with a remarkably long amnestic presentation mimicking familial Alzheimer's disease.Longitudinal clinical, neuropsychological and imaging data provide convergent evidence for predominantly bilateral anterior medial temporal lobe involvement consistent with previously established neuroanatomical signatures of MAPT mutations.We discuss the diagnostic significance of anomia in the context of atypical amnesia and the impact of impaired episodic and semantic memory systems on autobiographical memory.",https://openi.nlm.nih.gov/imgs/150/237/4151790/PMC4151790_nncs-20-684-g002.png
image0306.png,CT,"F1: Hypofunctioning of the dorsolateral prefrontal cortex in major depressive disorder. (From Aizenstein et al., 2009[1]. Reproduced with permission obtained by author.)","Bottom Line:Specifically, the brain does not follow categorical, or syndromal, constructs.In fact, the psychiatric patient likely inherits several risk genes that promote abnormal proteins along several neuropathways in the brain.These abnormalities create dysfunctional neurocircuits which create individual psychiatric symptoms, but not a categorical syndrome or diagnosis.",https://openi.nlm.nih.gov/imgs/150/115/3653225/PMC3653225_MSM-11-25-g001.png
image0307.png,CT,"fig1: The influence of obesity on bilateral DLPFC, bilateral SMA, left IFG and left postcentral gyrus (PCG) (uncorrected). Rendered image of VBM illustrates significant GMV reductions in frontotemporal regions in obese elderly men and women (n=59), as compared with normal-weight subjects (n=97). These analyses were uncorrected and only clusters significant at P<0.05 were reported.","Bottom Line:In a post-hoc preliminary analysis, we compared scores for obese and normal weight people who completed the trail-making task.Finally, post-hoc contrasts of scores on the trail-making task, which is linked to DLPFC function, revealed that obese people were significantly slower than those of normal weight.These findings suggest that in comparison with normal weight, people who are obese have smaller GMV, particularly in the left DLPFC.",https://openi.nlm.nih.gov/imgs/150/294/3572402/PMC3572402_ijo201213f1.png
image0308.png,CT,"fig2: The influence of obesity on the dorsal prefrontal cortex GMV in elderly men and women (corrected). Brain slices of VBM illustrate significant GMV reductions in the left dorsolateral prefronal cortex (DLPFC) in obese elderly men and women (n=59), as compared with normal-weight counterparts (n=97; saggital (left), coronal (right) and axial (bottom) slices). Multiple voxel comparisons were corrected using the family-wise error (FWE) threshold of P<0.05, and a cluster threshold of 50 voxels was applied. Color bar indicates T values.","Bottom Line:In a post-hoc preliminary analysis, we compared scores for obese and normal weight people who completed the trail-making task.Finally, post-hoc contrasts of scores on the trail-making task, which is linked to DLPFC function, revealed that obese people were significantly slower than those of normal weight.These findings suggest that in comparison with normal weight, people who are obese have smaller GMV, particularly in the left DLPFC.",https://openi.nlm.nih.gov/imgs/150/294/3572402/PMC3572402_ijo201213f2.png
image0309.png,CT,F4: (a) Brain CT showing a right frontal temporal cortical hipotrophy and extensive vascular dilation in the right anterior frontal region. (b) Cerebral angiography showing a PAVF in the anterior frontal region fed by a branch of the right middle cerebral artery and drained by the swollen Trolard vein with large venous aneurysm,"Bottom Line:The second case is of a 3-year-old child with a lesion in the right anterior frontal lobe, fed by a branch of the right middle cerebral artery, which drains into the Trolard vein and was associated with large a venous varix.PAVF is a disease characterized by its rarity, and knowledge of PAVF's clinical presentation is of vital importance in early diagnosis.Both the cases were successfully treated by microsurgical procedure.",https://openi.nlm.nih.gov/imgs/150/178/4476140/PMC4476140_SNI-6-102-g004.png
